id,country_id,name_en,name_ro,name_ru,is_capital,population,timezone
1432,40,Moanda,Moanda,Моанда,false,128804,Africa/Kinshasa
1433,40,Mbanza-Ngungu,Mbanza-Ngungu,Мбанза-Нгунгу,false,142773,Africa/Kinshasa
1434,40,Mbandaka,Mbandaka,Мбандака,false,455011,Africa/Kinshasa
1435,40,Matadi,Matadi,Матади,false,425662,Africa/Kinshasa
1436,40,Masi-Manimba,Masi-Manimba,Маси-Манимба,false,45775,Africa/Kinshasa
1437,40,Libenge,Libenge,Либенж,false,37344,Africa/Kinshasa
1438,40,Kinshasa,Kinshasa,Киншаса,true,16000000,Africa/Kinshasa
1439,40,Kimpese,Kimpese,Кимпесе,false,79539,Africa/Kinshasa
1440,40,Kikwit,Kikwit,Киквите,false,509367,Africa/Kinshasa
1441,40,Kasongo-Lunda,Kasongo-Lunda,Касонго-Лунда,false,20060,Africa/Kinshasa
1442,40,Inongo,Inongo,Инонго,false,68852,Africa/Kinshasa
1443,40,Idiofa,Idiofa,Идифа,false,87882,Africa/Kinshasa
1444,40,Gemena,Gemena,Гемене,false,197159,Africa/Kinshasa
1445,40,Boma,Boma,Бома,false,297009,Africa/Kinshasa
1446,40,Basankusu,Basankusu,Басанкусу,false,41141,Africa/Kinshasa
1447,40,Bandundu Province,Bandundu Province,Бандунду,false,202904,Africa/Kinshasa
1448,40,Mwene,Mwene,Мвени,false,295683,Africa/Lubumbashi
1449,41,Zemio,Zemio,Земио,false,17829,Africa/Bangui
1450,41,Ouanda Djalle,Ouanda Djalle,Оуанда Джалле,false,2839,Africa/Bangui
1451,41,Ouadda,Ouadda,Огада,false,5434,Africa/Bangui
1452,41,Obo,Obo,Обо,false,14402,Africa/Bangui
1453,41,Ndele,Ndele,Нделе,false,27071,Africa/Bangui
1454,41,Bria,Bria,Бриа,false,47226,Africa/Bangui
1455,41,Birao,Birao,Биройо,false,8457,Africa/Bangui
1456,41,Bangassou,Bangassou,Бангасу,false,54059,Africa/Bangui
1457,41,Bambari,Bambari,Бамбари,false,83029,Africa/Bangui
1458,41,Carnot,Carnot,Карно,false,129032,Africa/Bangui
1459,41,Bozoum,Bozoum,Бозуме,false,20665,Africa/Bangui
1460,41,Bouca,Bouca,Бука,false,19320,Africa/Bangui
1461,41,Bouar,Bouar,Буаре,false,71680,Africa/Bangui
1462,41,Bossangoa,Bossangoa,Босангоа,false,55353,Africa/Bangui
1463,41,Berberati,Berberati,Берберати,false,103713,Africa/Bangui
1464,41,Batangafo,Batangafo,Батангфо,false,24119,Africa/Bangui
1465,41,Bangui,Bangui,Банги,true,812407,Africa/Bangui
1466,42,Zanaga,Zanaga,Занага,false,5941,Africa/Brazzaville
1467,42,Souanke,Souanke,Суанке,false,5693,Africa/Brazzaville
1468,42,Sibiti,Sibiti,Сибити,false,33122,Africa/Brazzaville
1469,42,Pointe-Noire,Pointe-Noire,Пуэнт-Нуар,false,1032000,Africa/Brazzaville
1470,42,Owando,Owando,Овандо,false,35698,Africa/Brazzaville
1471,42,Ouesso,Ouesso,Оуссо,false,40667,Africa/Brazzaville
1472,42,Mossendjo,Mossendjo,Моссенджо,false,19104,Africa/Brazzaville
1473,42,Mouyondzi,Mouyondzi,Муйондзи,false,18321,Africa/Brazzaville
1474,42,Makoua,Makoua,Макуа,false,20550,Africa/Brazzaville
1475,42,Makabana,Makabana,Макабана,false,13401,Africa/Brazzaville
1476,42,Dolisie,Dolisie,Долиси,false,121000,Africa/Brazzaville
1477,42,Lekana,Lekana,Лекана,false,5828,Africa/Brazzaville
1478,42,Kindamba,Kindamba,Киндамба,false,8630,Africa/Brazzaville
1479,42,Kelle,Kelle,Келле,false,9089,Africa/Brazzaville
1480,42,Impfondo,Impfondo,Импфондо,false,48939,Africa/Brazzaville
1481,42,Gamboma,Gamboma,Гамбома,false,26718,Africa/Brazzaville
1482,42,Ewo,Ewo,Эво,false,11750,Africa/Brazzaville
1483,42,Epena,Epena,Эпена,false,3257,Africa/Brazzaville
1484,42,Djambala,Djambala,Джамбалы,false,15372,Africa/Brazzaville
1485,42,Brazzaville,Brazzaville,Браззавиль,true,1982000,Africa/Brazzaville
1486,42,Boundji,Boundji,Бонджи,false,10224,Africa/Brazzaville
1487,42,Betou,Betou,Бету,false,16221,Africa/Brazzaville
1488,42,Oyo,Oyo,Ойо,false,20630,Africa/Brazzaville
1489,42,Nkayi,Nkayi,Нкайи,false,103000,Africa/Brazzaville
1490,43,Zurich,Zürich,Цюрих,false,415367,Europe/Zurich
1491,43,Yverdon-les-Bains,Yverdon-les-Bains,Ивердон-ле-Бен,false,30157,Europe/Zurich
1492,43,Sion,Sion,Сьон,false,34708,Europe/Zurich
1493,43,St. Gallen,St. Gallen,Санкт-Галлен,false,75833,Europe/Zurich
1494,43,Samedan,Samedan,Самедан,false,2700,Europe/Zurich
1495,43,Payerne,Payerne,Пейерн,false,9943,Europe/Zurich
1496,43,Magadino,Magadino,Магадино,false,1538,Europe/Zurich
1497,43,La Chaux-de-Fonds,La Chaux-de-Fonds,Ла-Шо-де-Фон,false,37942,Europe/Zurich
1498,43,Geneva,Geneva,Женева,false,201741,Europe/Zurich
1499,43,Emmen,Emmen,Эммен,false,30926,Europe/Zurich
1500,43,Cortaillod,Cortaillod,Кортаильод,false,4410,Europe/Zurich
1501,43,Buochs,Buochs,Буокс,false,5524,Europe/Zurich
1502,43,Bern,Berna,Берн,true,121631,Europe/Zurich
1503,43,Arch,Arch,Арх,false,1574,Europe/Zurich
1504,43,Agno,Agno,Агоно,false,3639,Europe/Zurich
1505,43,Blecherette,Blecherette,Блехеретт,false,6516,Europe/Zurich
1506,44,Yamoussoukro,Yamoussoukro,Ямусукро,true,275686,Africa/Abidjan
1507,44,Weoulo,Weoulo,Веуло,false,2256,Africa/Abidjan
1508,44,Touba,Touba,Туба,false,28986,Africa/Abidjan
1509,44,Tabou,Tabou,ТАБУ,false,29469,Africa/Abidjan
1510,44,Sassandra,Sassandra,Сассандра,false,34492,Africa/Abidjan
1511,44,San-Pedro,San-Pedro,Сан-Педро,false,390654,Africa/Abidjan
1512,44,Odienne,Odienne,Одиенне,false,54669,Africa/Abidjan
1513,44,Korhogo,Korhogo,Корого,false,440926,Africa/Abidjan
1514,44,Katiola,Katiola,Катиола,false,59641,Africa/Abidjan
1515,44,Guiglo,Guiglo,Гуигло,false,68113,Africa/Abidjan
1516,44,Gbetitapea,Gbetitapea,Гбетитапеа,false,1188,Africa/Abidjan
1517,44,Gagnoa,Gagnoa,Ганьоа,false,277044,Africa/Abidjan
1518,44,Ferkessedougou,Ferkessedougou,Феркеседугу,false,72476,Africa/Abidjan
1519,44,Dimbokro,Dimbokro,Димброкро,false,70198,Africa/Abidjan
1520,44,Boundiali,Boundiali,Бундиали,false,51803,Africa/Abidjan
1521,44,Bouna,Bouna,Буна,false,24312,Africa/Abidjan
1522,44,Bouake,Bouake,Буаке,false,832371,Africa/Abidjan
1523,44,Bondoukou,Bondoukou,Бондуку,false,141568,Africa/Abidjan
1524,44,Bogouine,Bogouine,Богуине,false,3200,Africa/Abidjan
1525,44,Bave,Bave,Баве,false,999,Africa/Abidjan
1526,44,Aboisso,Aboisso,Абуассо,false,59225,Africa/Abidjan
1527,44,Abidjan,Abidjan,Абиджан,false,6321017,Africa/Abidjan
1528,44,Abengourou,Abengourou,Абенгуру,false,130810,Africa/Abidjan
1529,44,Seguela,Seguela,Сегеле,false,103980,Africa/Abidjan
1530,44,Gouan,Gouan,Гуан,false,768,Africa/Abidjan
1531,45,Avarua,Avarua,Аваруа,true,13373,Pacific/Rarotonga
1532,45,Matavera,Matavera,Матавера,false,1018,Pacific/Rarotonga
1533,46,Vina del Mar,Vina del Mar,Винья-дель-Мар,false,334248,America/Santiago
1534,46,Victoria,Victoria,Виктория,false,32448,America/Santiago
1535,46,Vallenar,Vallenar,Валленар,false,44895,America/Santiago
1536,46,Valdivia,Valdivia,Вальдивия,false,133419,America/Santiago
1537,46,Tocopilla,Tocopilla,Токопилья,false,25400,America/Santiago
1538,46,Temuco,Temuco,Темуко,false,238129,America/Santiago
1539,46,Taltal,Taltal,Тальталь,false,11132,America/Santiago
1540,46,Talca,Talca,Талька,false,197479,America/Santiago
1541,46,Santiago,Santiago de Chile,Сантьяго,true,4837295,America/Santiago
1542,46,San Felipe,San Felipe,Сан Фелипе,false,59294,America/Santiago
1543,46,Rancagua,Rancagua,Ранкагуа,false,212695,America/Santiago
1544,46,Punta Arenas,Punta Arenas,Пунта Аренас,false,117430,America/Punta_Arenas
1545,46,Puerto Williams,Puerto Williams,Пуэрто-Уильямс,false,2000,America/Santiago
1546,46,Puerto Varas,Puerto Varas,Пуэрто Варас,false,37561,America/Santiago
1547,46,Puerto Natales,Puerto Natales,Пуэрто-Наталес,false,18505,America/Punta_Arenas
1548,46,Port Montt,Port Montt,Пуэрто-Монт,false,245902,America/Santiago
1549,46,Puerto Aysen,Puerto Aysen,Пуэрто Айсен,false,16936,America/Coyhaique
1550,46,Pucon,Pucon,Пукон,false,26953,America/Santiago
1551,46,Porvenir,Porvenir,Порвенир,false,6809,America/Punta_Arenas
1552,46,Pica,Pica,Пика,false,9296,America/Santiago
1553,46,Palena,Palena,Палена,false,1773,America/Santiago
1554,46,Ovalle,Ovalle,Овалье,false,77138,America/Santiago
1555,46,Osorno,Osorno,Осорно,false,135773,America/Santiago
1556,46,Los Angeles,Los Angeles,Лос-Анджелес,false,125430,America/Santiago
1557,46,Los Andes,Los Andes,Лос-Анд,false,63009,America/Santiago
1558,46,Llanquihue,Llanquihue,Лланкихуэ,false,16249,America/Santiago
1559,46,Linares,Linares,Линарес,false,69535,America/Santiago
1560,46,La Serena,La Serena,Ла-Серена,false,154521,America/Santiago
1561,46,Iquique,Iquique,Икике,false,199587,America/Santiago
1562,46,Futaleufu,Futaleufu,Футалеуфу,false,2297,America/Santiago
1563,46,Diego de Almagro,Diego de Almagro,Диего де Алмагро,false,13925,America/Santiago
1564,46,Dalcahue,Dalcahue,Далькауэ,false,13076,America/Santiago
1565,46,Curico,Curico,Курико,false,102438,America/Santiago
1566,46,Coquimbo,Coquimbo,Кокимбо,false,161317,America/Santiago
1567,46,Copiapo,Copiapo,Копьяпо,false,129280,America/Santiago
1568,46,Concepcion,Concepcion,Консепсьон,false,223574,America/Santiago
1569,46,Coyhaique,Coyhaique,Койайке,false,45787,America/Coyhaique
1570,46,Cochrane,Cochrane,Кокран,false,2867,America/Coyhaique
1571,46,Chillan,Chillan,Чиллан,false,150396,America/Santiago
1572,46,Chile Chico,Chile Chico,Чили Чико,false,2500,America/Coyhaique
1573,46,Chaiten,Chaiten,Чайтен,false,3347,America/Santiago
1574,46,Castro,Castro,Кастро,false,41667,America/Santiago
1575,46,Calama,Calama,Калама,false,166334,America/Santiago
1576,46,Arica,Arica,Арика,false,241653,America/Santiago
1577,46,Antofagasta,Antofagasta,Антофагаста,false,401096,America/Santiago
1578,46,Ancud,Ancud,Анкуд,false,40819,America/Santiago
1579,46,Hanga Roa,Hanga Roa,Анга-Роа,false,7322,Pacific/Easter
1580,46,Lo Prado,Lo Prado,Ло-Прадо,false,104316,America/Santiago
1581,47,Yaounde,Yaounde,Яунде,true,1299369,Africa/Douala
1582,47,Yagoua,Yagoua,Ягуа,false,59069,Africa/Douala
1583,47,Tiko,Tiko,Тико,false,94836,Africa/Douala
1584,47,Nkongsamba,Nkongsamba,Нконгсамба,false,162309,Africa/Douala
1585,47,Ngaoundere,Ngaoundere,Нгаундере,false,238196,Africa/Douala
1586,47,Maroua,Maroua,Маруа,false,314122,Africa/Douala
1587,47,Mamfe,Mamfe,Мамфе,false,20350,Africa/Douala
1588,47,Kribi,Kribi,Криби,false,93482,Africa/Douala
1589,47,Kaele,Kaele,Каэль,false,32853,Africa/Douala
1590,47,Garoua,Garoua,Гаруа,false,34957,Africa/Douala
1591,47,Foumban,Foumban,Фумбан,false,130287,Africa/Douala
1592,47,Ebolowa,Ebolowa,Эболова,false,101363,Africa/Douala
1593,47,Dschang,Dschang,Джанг,false,99582,Africa/Douala
1594,47,Douala,Douala,Дуала,false,1338082,Africa/Douala
1595,47,Bertoua,Bertoua,Бертуа,false,137993,Africa/Douala
1596,47,Batouri,Batouri,Батури,false,49422,Africa/Douala
1597,47,Bamenda,Bamenda,Баменды,false,420445,Africa/Douala
1598,47,Bali,Bali,Бали,false,27473,Africa/Douala
1599,47,Bafoussam,Bafoussam,Бафуссама,false,373268,Africa/Douala
1600,48,Zhangfeng,Zhangfeng,Чанфэн,false,53370,Asia/Shanghai
1601,48,Xuelin,Xuelin,Шулин,false,14158,Asia/Shanghai
1602,48,Quxu,Quxu,Кучу,false,41851,Asia/Shanghai
1603,48,Tashkurgan,Tashkurgan,Ташкурган,false,8919,Asia/Urumqi
1604,48,Shiquanhe,Shiquanhe,Шикуанхэ,false,24910,Asia/Shanghai
1605,48,Shache,Shache,Шаче,false,128145,Asia/Urumqi
1606,48,Qiemo,Qiemo,Чиэмо,false,18893,Asia/Urumqi
1607,48,Chamdo,Chamdo,Чамдо,false,86280,Asia/Shanghai
1608,48,Luobuqiongzi,Luobuqiongzi,Лубуцзинги,false,42551,Asia/Shanghai
1609,48,Kashgar,Kashgar,Кашгар,false,506640,Asia/Urumqi
1610,48,Jinding,Jinding,Джиндянь,false,53667,Asia/Shanghai
1611,48,Jiayuguan,Jiayuguan,Цзяюйгуань,false,231853,Asia/Shanghai
1612,48,Huatugou,Huatugou,Хатугоу,false,27000,Asia/Shanghai
1613,48,Hotan,Hotan,Хотан,false,408894,Asia/Urumqi
1614,48,Yushu,Yushu,Юшу,false,141308,Asia/Shanghai
1615,48,Burang,Burang,Буранг,false,5026,Asia/Shanghai
1616,48,Baoshan,Baoshan,Баошань,false,935618,Asia/Shanghai
1617,48,Xinyuan,Xinyuan,Шыян,false,282718,Asia/Urumqi
1618,48,Wensu,Wensu,Вэньсу,false,83110,Asia/Urumqi
1619,48,UEruemqi,Urumqi,Урумчи,false,3029372,Asia/Urumqi
1620,48,Turpan,Turpan,Турфан,false,273385,Asia/Urumqi
1621,48,Tacheng,Tacheng,Тачэн,false,161037,Asia/Urumqi
1622,48,Shihezi,Shihezi,Шихэцзы,false,572772,Asia/Urumqi
1623,48,Chapchal,Chapchal,Чапчал,false,22111,Asia/Urumqi
1624,48,Kucha,Kucha,Куча,false,102752,Asia/Urumqi
1625,48,Korla,Korla,Корла,false,549324,Asia/Urumqi
1626,48,Karamay,Karamay,Карамай,false,261445,Asia/Urumqi
1627,48,Hami,Hami,Хами,false,246373,Asia/Urumqi
1628,48,Fuyun,Fuyun,Фуйун,false,19772,Asia/Urumqi
1629,48,Dunhuang,Dunhuang,Дуньхуан,false,186027,Asia/Shanghai
1630,48,Burqin,Burqin,Бурхин,false,20205,Asia/Urumqi
1631,48,Baijiantan,Baijiantan,Байджятан,false,93697,Asia/Urumqi
1632,48,Aral,Aral,Аральское,false,126259,Asia/Urumqi
1633,48,Altay,Altay,Алтайская,false,190064,Asia/Urumqi
1634,48,Dadamtu,Dadamtu,Дадамту,false,36572,Asia/Urumqi
1635,48,Zunyi,Zunyi,Цзуньи,false,2037775,Asia/Shanghai
1636,48,Ziyang,Ziyang,Цзыян,false,905729,Asia/Shanghai
1637,48,Zigong,Zigong,Цзыгун,false,1262064,Asia/Shanghai
1638,48,Zhenjiang,Zhenjiang,Жэньжэнь,false,950516,Asia/Shanghai
1639,48,Zhengzhou,Zhengzhou,Чжэнчжоу,false,4253913,Asia/Shanghai
1640,48,Zhaotong,Zhaotong,Чжаотун,false,787845,Asia/Shanghai
1641,48,Zhanjiang,Zhanjiang,Чжаньцзян,false,1400709,Asia/Shanghai
1642,48,Zhangye,Zhangye,Чжанъе,false,507433,Asia/Shanghai
1643,48,Anyang,Anyang,Аньянг,false,1146839,Asia/Shanghai
1644,48,Jinghong,Jinghong,Джингхонг,false,205523,Asia/Shanghai
1645,48,Yuncheng,Yuncheng,Юньчэн,false,680036,Asia/Shanghai
1646,48,Yulin,Yulin,Юйлинь,false,90870,Asia/Shanghai
1647,48,Yulin,Yulin,Юйлинь,false,1056743,Asia/Shanghai
1648,48,Yuanping,Yuanping,Юанпин,false,82883,Asia/Shanghai
1649,48,Qianjiang,Qianjiang,Юаньлинь,false,179079,Asia/Shanghai
1650,48,Yongzhou,Yongzhou,Йончжоу,false,1020715,Asia/Shanghai
1651,48,Yinchuan,Yinchuan,Иньчуань,false,1487579,Asia/Shanghai
1652,48,Yichun,Yichun,Ичунь,false,1045952,Asia/Shanghai
1653,48,Yichang,Yichang,Ичан,false,1350150,Asia/Shanghai
1654,48,Yibin,Yibin,Ибинь,false,836340,Asia/Shanghai
1655,48,Yantai,Yantai,Яньтай,false,2227733,Asia/Shanghai
1656,48,Yangzhou,Yangzhou,Янчжоу,false,1584237,Asia/Shanghai
1657,48,Yancheng,Yancheng,Яньчэн,false,1615717,Asia/Shanghai
1658,48,Yan'an,Yan'an,Яньань,false,475234,Asia/Shanghai
1659,48,Shangrao,Shangrao,Шанжао,false,1116486,Asia/Shanghai
1660,48,Xinzhou,Xinzhou,Синьчжоу,false,544683,Asia/Shanghai
1661,48,Xinyang,Xinyang,Цзинань,false,1230042,Asia/Shanghai
1662,48,Xining,Xining,Синин,false,1677177,Asia/Shanghai
1663,48,Xingtai,Xingtai,Синтай,false,798770,Asia/Shanghai
1664,48,Ankang,Ankang,Анкан,false,870126,Asia/Shanghai
1665,48,Xichang,Xichang,Сичан,false,481796,Asia/Shanghai
1666,48,Xianyang,Xianyang,Саньян,false,1034081,Asia/Shanghai
1667,48,Xiangyang,Xiangyang,Сянъян,false,1294733,Asia/Shanghai
1668,48,Xiamen,Xiamen,Сямэнь,false,4617251,Asia/Shanghai
1669,48,Wuzhou,Wuzhou,Учжоу,false,761948,Asia/Shanghai
1670,48,Wushan,Wushan,Ушань,false,117873,Asia/Shanghai
1671,48,Wuxi,Wuxi,Уси,false,4396835,Asia/Shanghai
1672,48,Dongyang,Dongyang,Дунянь,false,130387,Asia/Shanghai
1673,48,Changde,Changde,Чандэ,false,1457419,Asia/Shanghai
1674,48,Wuhu,Wuhu,Уху,false,1598165,Asia/Shanghai
1675,48,Wuhai,Wuhai,Ухай,false,218427,Asia/Shanghai
1676,48,Wenzhou,Wenzhou,Вэньчжоу,false,2650000,Asia/Shanghai
1677,48,Wenheng,Wenheng,Вэньхэн,false,20542,Asia/Shanghai
1678,48,Weihai,Weihai,Вэйхай,false,844310,Asia/Shanghai
1679,48,Weifang,Weifang,Вэйфан,false,2044028,Asia/Shanghai
1680,48,Wantouqiao,Wantouqiao,Вантуцзяо,false,1620,Asia/Shanghai
1681,48,Wanshui,Wanshui,Вансуй,false,17141,Asia/Shanghai
1682,48,Tianjin,Tianjin,Тяньцзинь,false,11090314,Asia/Shanghai
1683,48,Taozhuang,Taozhuang,Таочжунг,false,60137,Asia/Shanghai
1684,48,Tantou,Tantou,ТАНТОУ,false,69050,Asia/Shanghai
1685,48,Taiyuan,Taiyuan,Тайюань,false,4303673,Asia/Shanghai
1686,48,Pu'er,Pu'er,Пуэр,false,296565,Asia/Shanghai
1687,48,Dachang Shandao,Dachang Shandao,Дачанг Шандоу,false,29717,Asia/Shanghai
1688,48,Huinong,Huinong,Хуиннунг,false,136570,Asia/Shanghai
1689,48,Shiyan,Shiyan,Шиянь,false,3460000,Asia/Shanghai
1690,48,Shima,Shima,Шима,false,1000,Asia/Shanghai
1691,48,Shijiazhuang,Shijiazhuang,Шицзячжуан,false,3938513,Asia/Shanghai
1692,48,Shichuan,Shichuan,Шичуань,false,39645,Asia/Shanghai
1693,48,Shenzhen,Shenzhen,Шэньчжэнь,false,17494398,Asia/Shanghai
1694,48,Shaoguan,Shaoguan,Шаогуань,false,1028460,Asia/Shanghai
1695,48,Shangluo,Shangluo,Шангуло,false,531696,Asia/Shanghai
1696,48,Sanya,Sanya,Санья,false,1031396,Asia/Shanghai
1697,48,Sanming,Sanming,Саньмин,false,602166,Asia/Shanghai
1698,48,Tongren,Tongren,Тонген,false,103700,Asia/Shanghai
1699,48,Jieyang,Jieyang,Цзеян,false,1899394,Asia/Shanghai
1700,48,Quzhou,Quzhou,Цюйчжоу,false,902767,Asia/Shanghai
1701,48,Quanzhou,Quanzhou,Цюаньчжоу,false,1469157,Asia/Shanghai
1702,48,Qiongshan,Qiongshan,Чоаншань,false,87657,Asia/Shanghai
1703,48,Huai'an,Huai'an,Хуайань,false,2494013,Asia/Shanghai
1704,48,Qibao,Qibao,Чибао,false,283352,Asia/Shanghai
1705,48,Pingshan,Pingshan,Пиншань,false,113631,Asia/Shanghai
1706,48,Pingli,Pingli,Пингли,false,45493,Asia/Shanghai
1707,48,Ningbo,Ningbo,Нинбо,false,3731203,Asia/Shanghai
1708,48,Nanyang,Nanyang,Наньян,false,1811812,Asia/Shanghai
1709,48,Nanning,Nanning,Наньнин,false,3839800,Asia/Shanghai
1710,48,Nanjing,Nanjing,Нанкин,false,9314685,Asia/Shanghai
1711,48,Nanhu,Nanhu,Нанху,false,61034,Asia/Shanghai
1712,48,Nanchang,Nanchang,Наньчан,false,2357839,Asia/Shanghai
1713,48,Mianyang,Mianyang,Мяньян,false,1550000,Asia/Shanghai
1714,48,Meizhou,Meizhou,Мэйчжоу,false,992351,Asia/Shanghai
1715,48,Luoyang,Luoyang,Лоян,false,1390581,Asia/Shanghai
1716,48,Kangding,Kangding,Кандин,false,100000,Asia/Shanghai
1717,48,Lishui,Lishui,Лишуй,false,451418,Asia/Shanghai
1718,48,Lintong,Lintong,Линтон,false,75882,Asia/Shanghai
1719,48,Liuchow,Liuchow,Лючжоу,false,1436599,Asia/Shanghai
1720,48,Linyi,Linyi,Линьи,false,2743843,Asia/Shanghai
1721,48,Linfen,Linfen,Линьфынь,false,959198,Asia/Shanghai
1722,48,Lincang,Lincang,Линцанг,false,323708,Asia/Shanghai
1723,48,Leshan,Leshan,Лэшань,false,662814,Asia/Shanghai
1724,48,Laohekou,Laohekou,Лаохэкоу,false,253112,Asia/Shanghai
1725,48,Kunming,Kunming,Куньмин,false,3855346,Asia/Shanghai
1726,48,Kaihua,Kaihua,Кайхуа,false,64404,Asia/Shanghai
1727,48,Jiujiang,Jiujiang,Цзюцзян,false,1164268,Asia/Shanghai
1728,48,Jinsha,Jinsha,Цзиньша,false,95647,Asia/Shanghai
1729,48,Jinqiao,Jinqiao,Джинчжоу,false,28000,Asia/Shanghai
1730,48,Jining,Jining,Цзинин,false,1241012,Asia/Shanghai
1731,48,Jingdezhen,Jingdezhen,Цзиндэчжэнь,false,473561,Asia/Shanghai
1732,48,Jing'an,Jing'an,Чоан'ань,false,186000,Asia/Shanghai
1733,48,Jinchang,Jinchang,Цзиньчан,false,228561,Asia/Shanghai
1734,48,Jinan,Jinan,Цзинань,false,4335989,Asia/Shanghai
1735,48,Jiaxing,Jiaxing,Цзясин,false,1180000,Asia/Shanghai
1736,48,Ji'an,Ji'an,Цзиань,false,538699,Asia/Shanghai
1737,48,Guangyuan,Guangyuan,Гуанъюань,false,516424,Asia/Shanghai
1738,48,Qionghai,Qionghai,Чоанхай,false,528238,Asia/Shanghai
1739,48,Huzhou,Huzhou,Хузюнь,false,1015937,Asia/Shanghai
1740,48,Huangshan,Huangshan,Хуаншань,false,20136,Asia/Shanghai
1741,48,Huangpi,Huangpi,Хуангпи,false,57554,Asia/Shanghai
1742,48,Xingyi,Xingyi,Шинъи,false,322890,Asia/Shanghai
1743,48,Huaihua,Huaihua,Хуайхуа,false,552622,Asia/Shanghai
1744,48,Hengyang,Hengyang,Хэнъян,false,1075516,Asia/Shanghai
1745,48,Hefei,Hefei,Хэфэй,false,5050000,Asia/Shanghai
1746,48,Hangzhou,Hangzhou,Ханчжоу,false,9236032,Asia/Shanghai
1747,48,Changzhi,Changzhi,Чанчжи,false,1214940,Asia/Shanghai
1748,48,Handan,Handan,Ханьдань,false,1358318,Asia/Shanghai
1749,48,Guyuan,Guyuan,Гуюань,false,411854,Asia/Shanghai
1750,48,Guiyang,Guiyang,Гуйян,false,3037159,Asia/Shanghai
1751,48,Guilin,Guilin,Гуйлинь,false,1572300,Asia/Shanghai
1752,48,Guangzhou,Guangzhou,Гуанчжоу,false,16096724,Asia/Shanghai
1753,48,Gaoping,Gaoping,Гаопин,false,204368,Asia/Shanghai
1754,48,Ganzhou,Ganzhou,Ганьчжоу,false,1977253,Asia/Shanghai
1755,48,Fuyang,Fuyang,Фуян,false,1768947,Asia/Shanghai
1756,48,Fuji,Fuji,Фудзи,false,131927,Asia/Shanghai
1757,48,Foshan,Foshan,Фошань,false,9042509,Asia/Shanghai
1758,48,Fengyi,Fengyi,Фэн'йи,false,61890,Asia/Shanghai
1759,48,Fengrun,Fengrun,Фенгрун,false,65150,Asia/Shanghai
1760,48,Enshi,Enshi,Эньши,false,279185,Asia/Shanghai
1761,48,Ehen Hudag,Ehen Hudag,Ехэн Худаг,false,16798,Asia/Shanghai
1762,48,Dongying,Dongying,Дуньин,false,998968,Asia/Shanghai
1763,48,Dingtao,Dingtao,Динтао,false,58206,Asia/Shanghai
1764,48,Deyang,Deyang,Дэян,false,735070,Asia/Shanghai
1765,48,Liping,Liping,Липинг,false,82710,Asia/Shanghai
1766,48,Zhangjiajie,Zhangjiajie,Чжанцзяцзе,false,441804,Asia/Shanghai
1767,48,Lijiang,Lijiang,Лицзян,false,211151,Asia/Shanghai
1768,48,Dazhou,Dazhou,Дачжоу,false,1589435,Asia/Shanghai
1769,48,Dalian,Dalian,Далянь,false,4913879,Asia/Shanghai
1770,48,Chuxiong,Chuxiong,Чучунг,false,555081,Asia/Shanghai
1771,48,Yiwu,Yiwu,Иу,false,1481384,Asia/Shanghai
1772,48,Chongqing,Chongqing,Чунцин,false,7457599,Asia/Shanghai
1773,48,Chizhou,Chizhou,Чичжоу,false,615274,Asia/Shanghai
1774,48,Chenzhou,Chenzhou,Чэньчжоу,false,822534,Asia/Shanghai
1775,48,Chenggu,Chenggu,Чэньгу,false,116375,Asia/Shanghai
1776,48,Chengdu,Chengdu,Чэнду,false,13568357,Asia/Shanghai
1777,48,Chatian,Chatian,Чатиан,false,1100,Asia/Shanghai
1778,48,Changzhou,Changzhou,Чанчжоу,false,3290918,Asia/Shanghai
1779,48,Changsha,Changsha,Чанша,false,3093980,Asia/Shanghai
1780,48,Changli,Changli,Чанли,false,64476,Asia/Shanghai
1781,48,Cairima,Cairima,Кайрима,false,5463,Asia/Shanghai
1782,48,Weining,Weining,Вэйнин,false,56744,Asia/Shanghai
1783,48,Caidian,Caidian,Кайдянь,false,71891,Asia/Shanghai
1784,48,Buhe,Buhe,Бухэ,false,106347,Asia/Shanghai
1785,48,Bozhou,Bozhou,Бочжоу,false,1409436,Asia/Shanghai
1786,48,Baise City,Baise City,Бозе,false,686078,Asia/Shanghai
1787,48,Binzhou,Binzhou,Биньчжоу,false,682717,Asia/Shanghai
1788,48,Bijie,Bijie,Бицзе,false,1137383,Asia/Shanghai
1789,48,Bengbu,Bengbu,Бэнбу,false,972784,Asia/Shanghai
1790,48,Beijing,Beijing,Пекин,true,18960744,Asia/Shanghai
1791,48,Beihai,Beihai,Бэйхай,false,525329,Asia/Shanghai
1792,48,Beidao,Beidao,Бэйдао,false,74767,Asia/Shanghai
1793,48,Bayanhot,Bayanhot,Баянхот,false,94445,Asia/Shanghai
1794,48,Langzhong,Langzhong,Ланжун,false,60542,Asia/Shanghai
1795,48,Baiyin,Baiyin,Байинь,false,294400,Asia/Shanghai
1796,48,Anshun,Anshun,Аньшунь,false,765313,Asia/Shanghai
1797,48,Anking,Anking,Аньцин,false,804493,Asia/Shanghai
1798,48,Suzhou,Suzhou,Сучжоу,false,6715559,Asia/Shanghai
